ID,Source,Customer Segment,Membership Type,Membership Level,Affiliation,IsActive,Gender,Citizenship,Age,Lifetime Days,Has Linkedin,City,Industry,Interviewed,Pathfinder Assigned,Customer Call Status,Languages,Completeness,Country,Country Code,Continent Code,Longitude,Latitude,Continent
1153,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,ALUSB 2017 Alumni ISA,checked,female,,,214.0,,Johannesburg,,,checked,None,,76.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1154,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,male,,,214.0,,San Francisco,,,,None,,68.0%,United States of America,US,,-100.4458825,39.7837304,North America
1155,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,checked,Nairobi,,,checked,Completed,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1156,RoomMaster,Joined post-Sprint - June,Free Trial,Young Leader,,checked,male,,20-30,153.0,,New York,,,,,,64.0%,United States of America,US,,-100.4458825,39.7837304,North America
1157,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,female,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1158,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,40-50,214.0,,Abidjan,,,,Completed,,76.0%,Cote d'Ivoire,CI,AF,-5.5679458,7.9897371,Africa
1159,RoomMaster,Existing Room member,Free Trial,Young Leader,AIIP 2020,checked,male,,,214.0,,Lagos,,,,None,,72.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1160,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,ALN,checked,female,,,214.0,,,,Interview,checked,Completed,,76.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1161,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,,214.0,,Lagos,,,,None,,72.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1162,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,,,,,None,,68.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1163,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Staff Nomination,checked,male,,,153.0,,,,,,,,64.0%,India,IN,AS,78.6677428,22.3511148,Asia
1164,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,,,366.0,checked,Johannesburg,,,,None,,76.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1165,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,London,,,,None,,72.0%,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1166,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,,,,214.0,,,,,,None,,64.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1167,RoomMaster,,Free Trial,Young Leader,ALU Alumni,checked,,,,31.0,,Addis Ababa,,,,,,60.0%,Ethiopia,ET,AF,38.6521203,10.2116702,Africa
1168,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,,,214.0,,San Mateo,Law,,,None,,72.0%,United States of America,US,,-100.4458825,39.7837304,North America
1169,RoomMaster,Corporate Partner - joined May,Free Trial,Senior Leader,Corporate Partner,checked,female,,,214.0,,Johannesburg,,,,,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1170,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,,male,,,214.0,,Nairobi,Financial,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1171,RoomMaster,,Staff Membership,Young Leader,AL Staff,checked,male,,,61.0,,,,,,,,60.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1172,RoomMaster,,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,,,61.0,,,,,checked,,,40.0%,Unknown,,,,,
1173,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1174,RoomMaster,,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,,,61.0,,,,,checked,,,64.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1175,RoomMaster,,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,,,61.0,,,,,checked,,,40.0%,Unknown,,,,,
1176,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,,366.0,,Beverly Hills,,,,None,,64.0%,United States of America,US,,-100.4458825,39.7837304,North America
1177,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,,,,,,None,,68.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1178,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALUSB Alumni,checked,male,,,214.0,,,,,,None,,64.0%,United States of America,US,,-100.4458825,39.7837304,North America
1179,RoomMaster,Corporate Partner - joined May,Free Trial,Senior Leader,Corporate Partner,checked,female,,,214.0,,,,,,,,64.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1180,RoomMaster,Joined post-Sprint - June,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,,,153.0,,Harare,,,checked,,,72.0%,Zimbabwe,ZW,AF,29.35365015971339,-19.01688,Africa
1181,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,female,,,214.0,checked,Johannesburg,,,,Completed,,76.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1182,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1183,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,,366.0,,London,,,,Completed,,64.0%,United States of America,US,,-100.4458825,39.7837304,North America
1184,RoomMaster,Existing Room member,Free Trial,,ALN,checked,female,,,170.0,,Dakar,,,,#REF!,,68.0%,Senegalese,CI,AF,-104.8772574,39.7399668,Africa
1185,RoomMaster,Existing Room member,Founding Member,Senior Leader,AL Staff,checked,male,,,366.0,,Nairobi,Computer,,,Completed,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1186,RoomMaster,,Premium Paying,Mid-career Leader,ALUSB 2016 Alumni ISA,checked,male,,,123.0,checked,,,,checked,,,68.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1187,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,,,214.0,,,,,checked,Completed,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1188,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,,,214.0,,Boston,,,,Completed,,68.0%,United States of America,US,,-100.4458825,39.7837304,North America
1189,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,30-40,214.0,,Dakar,,,,Completed,,76.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1190,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,,Kigali,Education,,,Completed,English; French; Kinyarwanda; Swahili,80.0%,Rwanda,RW,AF,30.0644358,-1.9646631,Africa
1191,RoomMaster,,Premium Paying,Young Leader,ALU 2016 ISA,checked,male,,,214.0,,,,,checked,Completed,,68.0%,Scotland,CI,AF,-4.1140518,56.7861112,Africa
1192,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,,,214.0,,Port Harcourt,,,,None,,72.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1193,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Brooklyn,,,,None,,68.0%,United States of America,US,,-100.4458825,39.7837304,North America
1194,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,,,,,checked,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1195,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,male,,,214.0,,Kampala,Education,,,None,,76.0%,Uganda,UG,AF,32.2166578,1.5333554,Africa
1196,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,male,,,214.0,,Lephalale,,,,Completed,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1197,RoomMaster,,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,31.0,,,,,,,,36.0%,Unknown,,,,,
1198,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1199,RoomMaster,AIIP 2019,Free Trial,Mid-career Leader,AIIP 2019,checked,male,,,214.0,,Lagos,,,checked,Completed,,76.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1200,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,,,214.0,,Nairobi,,Interview,checked,Completed,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1201,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,checked,Nairobi,,,checked,None,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1202,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1203,RoomMaster,Existing Room member,Staff Membership,Young Leader,LP Nairobi 2018,checked,female,,,214.0,checked,Nairobi,,,checked,None,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1204,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,female,,,214.0,,,,,,Completed,,68.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1205,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,The Room,checked,female,,30-40,366.0,,Johannesburg,,,checked,Completed,English; French; Swahili,84.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1206,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,,,214.0,,Istanbul,,,,Completed,,72.0%,Turkey,TR,AS,34.9249653,38.9597594,Asia
1207,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,40-50,214.0,,Nairobi,,,checked,Completed,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1208,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,,214.0,,Nairobi,Computer,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1209,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,,,214.0,,Nairobi,Insurance,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1210,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,214.0,,San Francisco,,,,Completed,,68.0%,United States of America,US,,-100.4458825,39.7837304,North America
1211,RoomMaster,,Premium Paying,Young Leader,ALU 2016 ISA,checked,male,,,61.0,,,,,checked,,,64.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1212,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,,,,,None,,68.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1213,RoomMaster,,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,,,61.0,,,,,checked,,,64.0%,Tanzania,TZ,AF,35.7878438,-6.5247123,Africa
1214,RoomMaster,,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,,,61.0,,Accra,,,checked,,,68.0%,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
1215,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Accra,,,,None,,72.0%,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
1216,RoomMaster,,Premium Paying,Young Leader,ALU 2016 ISA,checked,,,,61.0,,,,,checked,,,36.0%,Unknown,,,,,
1217,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,female,,,366.0,,Johannesburg,,,checked,None,,76.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1218,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,checked,Nairobi,,,checked,None,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1219,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,,366.0,,Accra,,,,None,,68.0%,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
1220,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,,,184.0,,Kampala,,,,,,68.0%,Uganda,UG,AF,32.2166578,1.5333554,Africa
1221,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,,,,,checked,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1222,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,50-60,366.0,,Paris,,,,None,,72.0%,France,FR,EU,1.8883335,46.603354,Europe
1223,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,,,184.0,,Lagos,,,,,,68.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1224,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,,,184.0,,Pamplemousses,,,,,,68.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1225,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,,,214.0,,,,,checked,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1226,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,,,214.0,,,,,checked,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1227,RoomMaster,AIIP 2018,Free Trial,Young Leader,AIIP 2018,checked,female,,,214.0,,,,,,None,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1228,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,,Lagos,Education,,,Completed,,76.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1229,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,School of Wildlife Conservation,checked,female,,,366.0,,Johannesburg,,,,Completed,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1230,RoomMaster,LP Nairobi 2018,Free Trial,Young Leader,LP Nairobi 2018,checked,female,,,214.0,,,,,,None,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1231,RoomMaster,DSXL Johannesburg,Free Trial,Mid-career Leader,DSXL Johannesburg,checked,female,,,214.0,checked,,Financial,,,None,,76.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1232,RoomMaster,Joined post-Sprint - May,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,184.0,,Kigali,Education,,,,,72.0%,Rwanda,RW,AF,30.0644358,-1.9646631,Africa
1233,RoomMaster,,Premium Paying,Young Leader,ALU 2016 ISA,checked,male,,,61.0,,,,,checked,,,40.0%,Unknown,,,,,
1234,RoomMaster,Existing Room member,Free Trial,Senior Leader,Staff Nomination,checked,female,,,214.0,checked,San Francisco,,,,Completed,,72.0%,United States of America,US,,-100.4458825,39.7837304,North America
1235,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,,214.0,,Nairobi,Computer,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1236,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,214.0,,Kigali,Education,,,Completed,English,80.0%,Rwanda,RW,AF,30.0644358,-1.9646631,Africa
1237,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,,,184.0,,Douala,,,,,,68.0%,Cameroon,CM,AF,13.1535811,4.6125522,Africa
1238,RoomMaster,Existing Room member,Premium Paying,Young Leader,DSLP Nairobi 2020,checked,male,,20-30,214.0,checked,Nairobi,,,checked,Completed,,84.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1239,RoomMaster,AIIP 2020,Free Trial,Young Leader,AIIP 2020,,female,,,214.0,,Kigali,,,,None,,68.0%,Rwanda,RW,AF,30.0644358,-1.9646631,Africa
1240,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,30-40,214.0,,Abidjan,Education,,,Completed,,80.0%,Cote d'Ivoire,CI,AF,-5.5679458,7.9897371,Africa
1241,RoomMaster,Joined post-Sprint - May,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,184.0,,Nairobi,Education,,,,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1242,RoomMaster,AIIP 2018,Free Trial,Mid-career Leader,AIIP 2018,checked,female,,,214.0,,,,,,None,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1243,RoomMaster,,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,,,61.0,,Kigali,,,checked,,,68.0%,Rwanda,RW,AF,30.0644358,-1.9646631,Africa
1244,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,,male,,,214.0,,Nairobi,,,,None,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1245,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Johannesburg,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1246,RoomMaster,AIIP 2019,Free Trial,Mid-career Leader,AIIP 2019,checked,male,,,214.0,,Nairobi,Manufacturing,,,Completed,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1247,RoomMaster,,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,,,61.0,,,,,checked,,,40.0%,Unknown,,,,,
1248,RoomMaster,,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,31.0,,,,,,,,60.0%,France,FR,EU,1.8883335,46.603354,Europe
1249,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,214.0,,,Education,,,None,,72.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1250,RoomMaster,Existing Room member,Founding Member,Senior Leader,Corporate Partner,checked,male,,,366.0,checked,Zurich,,,,None,,76.0%,Switzerland,CH,EU,8.444947437939408,46.813331250000005,Europe
1251,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,,214.0,,Nairobi,,,checked,Completed,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1252,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Accra,,,,None,,72.0%,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
1253,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,checked,London,Financial,,checked,None,,84.0%,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1254,RoomMaster,Joined post-Sprint - May,Free Trial,Senior Leader,ALUSB Alumni,checked,female,,,184.0,,Cotonou,Consulting,,,,English; French; Spanish,76.0%,Benin,BJ,AF,2.31006719638123,9.2231105,Africa
1255,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,,male,,,214.0,,Nairobi,Computer,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1256,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,female,,,214.0,,Accra,,,,Completed,,72.0%,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
1257,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Johannesburg,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1258,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,,214.0,,Cape Town,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1259,RoomMaster,AIIP 2019,Free Trial,Mid-career Leader,AIIP 2019,checked,male,,30-40,214.0,,Kampala,,,checked,Completed,,80.0%,Uganda,UG,AF,32.2166578,1.5333554,Africa
1260,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,,Nairobi,,,checked,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1261,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,male,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1262,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,,214.0,,RIVER CLUB,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1263,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Johannesburg,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1264,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,,Nairobi,,,checked,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1265,RoomMaster,,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,,,61.0,,,,,checked,,,64.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1266,RoomMaster,Existing Room member,Free Trial,Young Leader,ALN,checked,male,,,171.0,,Abuja,,,,Completed,,72.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1267,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,214.0,,,,,,None,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1268,RoomMaster,Existing Room member,Founding Member,Senior Leader,Corporate Partner,checked,female,,,366.0,,Toronto,,,,None,,68.0%,Canada,CA,,-107.991707,61.0666922,North America
1269,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1270,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,,,214.0,,,,,checked,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1271,RoomMaster,Joined post-Sprint - July,Free Trial,Mid-career Leader,,checked,male,,,123.0,,,,,,,,60.0%,Uganda,UG,AF,32.2166578,1.5333554,Africa
1272,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,,,214.0,,Lilongwe,,,checked,None,,76.0%,Malawi,MW,AF,33.9301963,-13.2687204,Africa
1273,RoomMaster,Joined post-Sprint - June,Free Trial,Mid-career Leader,XL Lagos Partner,checked,female,,,153.0,,Lagos,,,,,,68.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1274,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,,214.0,checked,MQANDULI,,,,None,,76.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1275,RoomMaster,DSLP Nairobi 2020,Free Trial,Young Leader,DSLP Nairobi 2020,checked,female,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1276,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Englewood,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
